current_url,source_file,output_file,page_type,canonical_url,current_status,indexable,in_sitemap,action,redirect_target,archive_path,notes
https://senseisandy.com/bjj-glossary/torreando/,src/bjj-glossary/torreando/index.html,dist/bjj-glossary/torreando/index.html,general,https://senseisandy.com/bjj-glossary/torreando/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/de-la-riva/,src/bjj-glossary/de-la-riva/index.html,dist/bjj-glossary/de-la-riva/index.html,general,https://senseisandy.com/bjj-glossary/de-la-riva/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/sprawl-defense/,src/bjj-glossary/sprawl-defense/index.html,dist/bjj-glossary/sprawl-defense/index.html,general,https://senseisandy.com/bjj-glossary/sprawl-defense/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/position/,src/bjj-glossary/position/index.html,dist/bjj-glossary/position/index.html,general,https://senseisandy.com/bjj-glossary/position/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/frame-recovery/,src/bjj-glossary/frame-recovery/index.html,dist/bjj-glossary/frame-recovery/index.html,general,https://senseisandy.com/bjj-glossary/frame-recovery/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/pummel/,src/bjj-glossary/pummel/index.html,dist/bjj-glossary/pummel/index.html,general,https://senseisandy.com/bjj-glossary/pummel/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/back-control/,src/bjj-glossary/back-control/index.html,dist/bjj-glossary/back-control/index.html,general,https://senseisandy.com/bjj-glossary/back-control/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/hip-heist/,src/bjj-glossary/hip-heist/index.html,dist/bjj-glossary/hip-heist/index.html,general,https://senseisandy.com/bjj-glossary/hip-heist/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/inside-trip/,src/bjj-glossary/inside-trip/index.html,dist/bjj-glossary/inside-trip/index.html,general,https://senseisandy.com/bjj-glossary/inside-trip/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/sleeve-grip/,src/bjj-glossary/sleeve-grip/index.html,dist/bjj-glossary/sleeve-grip/index.html,general,https://senseisandy.com/bjj-glossary/sleeve-grip/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/tap/,src/bjj-glossary/tap/index.html,dist/bjj-glossary/tap/index.html,general,https://senseisandy.com/bjj-glossary/tap/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/hip-escape/,src/bjj-glossary/hip-escape/index.html,dist/bjj-glossary/hip-escape/index.html,general,https://senseisandy.com/bjj-glossary/hip-escape/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/submission/,src/bjj-glossary/submission/index.html,dist/bjj-glossary/submission/index.html,general,https://senseisandy.com/bjj-glossary/submission/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/snap-down-defense/,src/bjj-glossary/snap-down-defense/index.html,dist/bjj-glossary/snap-down-defense/index.html,general,https://senseisandy.com/bjj-glossary/snap-down-defense/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/knee-line/,src/bjj-glossary/knee-line/index.html,dist/bjj-glossary/knee-line/index.html,general,https://senseisandy.com/bjj-glossary/knee-line/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/x-guard/,src/bjj-glossary/x-guard/index.html,dist/bjj-glossary/x-guard/index.html,general,https://senseisandy.com/bjj-glossary/x-guard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/gi/,src/bjj-glossary/gi/index.html,dist/bjj-glossary/gi/index.html,general,https://senseisandy.com/bjj-glossary/gi/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/knee-shield/,src/bjj-glossary/knee-shield/index.html,dist/bjj-glossary/knee-shield/index.html,general,https://senseisandy.com/bjj-glossary/knee-shield/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/front-headlock-escape/,src/bjj-glossary/front-headlock-escape/index.html,dist/bjj-glossary/front-headlock-escape/index.html,general,https://senseisandy.com/bjj-glossary/front-headlock-escape/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/clinch/,src/bjj-glossary/clinch/index.html,dist/bjj-glossary/clinch/index.html,general,https://senseisandy.com/bjj-glossary/clinch/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/sickle-sweep/,src/bjj-glossary/sickle-sweep/index.html,dist/bjj-glossary/sickle-sweep/index.html,general,https://senseisandy.com/bjj-glossary/sickle-sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/transition/,src/bjj-glossary/transition/index.html,dist/bjj-glossary/transition/index.html,general,https://senseisandy.com/bjj-glossary/transition/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/beginner-lane/,src/bjj-glossary/beginner-lane/index.html,dist/bjj-glossary/beginner-lane/index.html,general,https://senseisandy.com/bjj-glossary/beginner-lane/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/north-south/,src/bjj-glossary/north-south/index.html,dist/bjj-glossary/north-south/index.html,general,https://senseisandy.com/bjj-glossary/north-south/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/back-take/,src/bjj-glossary/back-take/index.html,dist/bjj-glossary/back-take/index.html,general,https://senseisandy.com/bjj-glossary/back-take/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/tripod-sweep/,src/bjj-glossary/tripod-sweep/index.html,dist/bjj-glossary/tripod-sweep/index.html,general,https://senseisandy.com/bjj-glossary/tripod-sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/hooks/,src/bjj-glossary/hooks/index.html,dist/bjj-glossary/hooks/index.html,general,https://senseisandy.com/bjj-glossary/hooks/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/technical-stand-up/,src/bjj-glossary/technical-stand-up/index.html,dist/bjj-glossary/technical-stand-up/index.html,general,https://senseisandy.com/bjj-glossary/technical-stand-up/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/windshield-wiper/,src/bjj-glossary/windshield-wiper/index.html,dist/bjj-glossary/windshield-wiper/index.html,general,https://senseisandy.com/bjj-glossary/windshield-wiper/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/triangle/,src/bjj-glossary/triangle/index.html,dist/bjj-glossary/triangle/index.html,general,https://senseisandy.com/bjj-glossary/triangle/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/sweep-single/,src/bjj-glossary/sweep-single/index.html,dist/bjj-glossary/sweep-single/index.html,general,https://senseisandy.com/bjj-glossary/sweep-single/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/flower-sweep/,src/bjj-glossary/flower-sweep/index.html,dist/bjj-glossary/flower-sweep/index.html,general,https://senseisandy.com/bjj-glossary/flower-sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/re-guard/,src/bjj-glossary/re-guard/index.html,dist/bjj-glossary/re-guard/index.html,general,https://senseisandy.com/bjj-glossary/re-guard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/chest-to-chest/,src/bjj-glossary/chest-to-chest/index.html,dist/bjj-glossary/chest-to-chest/index.html,general,https://senseisandy.com/bjj-glossary/chest-to-chest/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/reverse-de-la-riva/,src/bjj-glossary/reverse-de-la-riva/index.html,dist/bjj-glossary/reverse-de-la-riva/index.html,general,https://senseisandy.com/bjj-glossary/reverse-de-la-riva/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/overhook/,src/bjj-glossary/overhook/index.html,dist/bjj-glossary/overhook/index.html,general,https://senseisandy.com/bjj-glossary/overhook/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/guard-recovery/,src/bjj-glossary/guard-recovery/index.html,dist/bjj-glossary/guard-recovery/index.html,general,https://senseisandy.com/bjj-glossary/guard-recovery/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/penetration-step/,src/bjj-glossary/penetration-step/index.html,dist/bjj-glossary/penetration-step/index.html,general,https://senseisandy.com/bjj-glossary/penetration-step/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/rear-naked-choke/,src/bjj-glossary/rear-naked-choke/index.html,dist/bjj-glossary/rear-naked-choke/index.html,general,https://senseisandy.com/bjj-glossary/rear-naked-choke/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/takedown/,src/bjj-glossary/takedown/index.html,dist/bjj-glossary/takedown/index.html,general,https://senseisandy.com/bjj-glossary/takedown/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/front-headlock/,src/bjj-glossary/front-headlock/index.html,dist/bjj-glossary/front-headlock/index.html,general,https://senseisandy.com/bjj-glossary/front-headlock/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/open-mat/,src/bjj-glossary/open-mat/index.html,dist/bjj-glossary/open-mat/index.html,general,https://senseisandy.com/bjj-glossary/open-mat/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/shrimp/,src/bjj-glossary/shrimp/index.html,dist/bjj-glossary/shrimp/index.html,general,https://senseisandy.com/bjj-glossary/shrimp/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/single-leg-defense/,src/bjj-glossary/single-leg-defense/index.html,dist/bjj-glossary/single-leg-defense/index.html,general,https://senseisandy.com/bjj-glossary/single-leg-defense/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/lapel-grip/,src/bjj-glossary/lapel-grip/index.html,dist/bjj-glossary/lapel-grip/index.html,general,https://senseisandy.com/bjj-glossary/lapel-grip/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/cross-collar-choke/,src/bjj-glossary/cross-collar-choke/index.html,dist/bjj-glossary/cross-collar-choke/index.html,general,https://senseisandy.com/bjj-glossary/cross-collar-choke/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/inside-tie/,src/bjj-glossary/inside-tie/index.html,dist/bjj-glossary/inside-tie/index.html,general,https://senseisandy.com/bjj-glossary/inside-tie/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/head-position/,src/bjj-glossary/head-position/index.html,dist/bjj-glossary/head-position/index.html,general,https://senseisandy.com/bjj-glossary/head-position/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/elbow-knee-escape/,src/bjj-glossary/elbow-knee-escape/index.html,dist/bjj-glossary/elbow-knee-escape/index.html,general,https://senseisandy.com/bjj-glossary/elbow-knee-escape/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/grip/,src/bjj-glossary/grip/index.html,dist/bjj-glossary/grip/index.html,general,https://senseisandy.com/bjj-glossary/grip/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/quarter-guard/,src/bjj-glossary/quarter-guard/index.html,dist/bjj-glossary/quarter-guard/index.html,general,https://senseisandy.com/bjj-glossary/quarter-guard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/pin-escape/,src/bjj-glossary/pin-escape/index.html,dist/bjj-glossary/pin-escape/index.html,general,https://senseisandy.com/bjj-glossary/pin-escape/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/long-step/,src/bjj-glossary/long-step/index.html,dist/bjj-glossary/long-step/index.html,general,https://senseisandy.com/bjj-glossary/long-step/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/chest-to-back/,src/bjj-glossary/chest-to-back/index.html,dist/bjj-glossary/chest-to-back/index.html,general,https://senseisandy.com/bjj-glossary/chest-to-back/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/base/,src/bjj-glossary/base/index.html,dist/bjj-glossary/base/index.html,general,https://senseisandy.com/bjj-glossary/base/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/bridge/,src/bjj-glossary/bridge/index.html,dist/bjj-glossary/bridge/index.html,general,https://senseisandy.com/bjj-glossary/bridge/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/re-shot/,src/bjj-glossary/re-shot/index.html,dist/bjj-glossary/re-shot/index.html,general,https://senseisandy.com/bjj-glossary/re-shot/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/snap-down/,src/bjj-glossary/snap-down/index.html,dist/bjj-glossary/snap-down/index.html,general,https://senseisandy.com/bjj-glossary/snap-down/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/waiter-sweep/,src/bjj-glossary/waiter-sweep/index.html,dist/bjj-glossary/waiter-sweep/index.html,general,https://senseisandy.com/bjj-glossary/waiter-sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/dominant-position/,src/bjj-glossary/dominant-position/index.html,dist/bjj-glossary/dominant-position/index.html,general,https://senseisandy.com/bjj-glossary/dominant-position/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/frame/,src/bjj-glossary/frame/index.html,dist/bjj-glossary/frame/index.html,general,https://senseisandy.com/bjj-glossary/frame/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/whizzer/,src/bjj-glossary/whizzer/index.html,dist/bjj-glossary/whizzer/index.html,general,https://senseisandy.com/bjj-glossary/whizzer/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/hand-fighting/,src/bjj-glossary/hand-fighting/index.html,dist/bjj-glossary/hand-fighting/index.html,general,https://senseisandy.com/bjj-glossary/hand-fighting/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/upa-escape/,src/bjj-glossary/upa-escape/index.html,dist/bjj-glossary/upa-escape/index.html,general,https://senseisandy.com/bjj-glossary/upa-escape/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/scissor-sweep/,src/bjj-glossary/scissor-sweep/index.html,dist/bjj-glossary/scissor-sweep/index.html,general,https://senseisandy.com/bjj-glossary/scissor-sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/arm-drag/,src/bjj-glossary/arm-drag/index.html,dist/bjj-glossary/arm-drag/index.html,general,https://senseisandy.com/bjj-glossary/arm-drag/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/knee-cut/,src/bjj-glossary/knee-cut/index.html,dist/bjj-glossary/knee-cut/index.html,general,https://senseisandy.com/bjj-glossary/knee-cut/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/jiu-jitsu/,src/bjj-glossary/jiu-jitsu/index.html,dist/bjj-glossary/jiu-jitsu/index.html,general,https://senseisandy.com/bjj-glossary/jiu-jitsu/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/turtle/,src/bjj-glossary/turtle/index.html,dist/bjj-glossary/turtle/index.html,general,https://senseisandy.com/bjj-glossary/turtle/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/knee-slide/,src/bjj-glossary/knee-slide/index.html,dist/bjj-glossary/knee-slide/index.html,general,https://senseisandy.com/bjj-glossary/knee-slide/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/control/,src/bjj-glossary/control/index.html,dist/bjj-glossary/control/index.html,general,https://senseisandy.com/bjj-glossary/control/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/butterfly-hook/,src/bjj-glossary/butterfly-hook/index.html,dist/bjj-glossary/butterfly-hook/index.html,general,https://senseisandy.com/bjj-glossary/butterfly-hook/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/guillotine/,src/bjj-glossary/guillotine/index.html,dist/bjj-glossary/guillotine/index.html,general,https://senseisandy.com/bjj-glossary/guillotine/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/wrestle-up/,src/bjj-glossary/wrestle-up/index.html,dist/bjj-glossary/wrestle-up/index.html,general,https://senseisandy.com/bjj-glossary/wrestle-up/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/scramble/,src/bjj-glossary/scramble/index.html,dist/bjj-glossary/scramble/index.html,general,https://senseisandy.com/bjj-glossary/scramble/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/bottom-position/,src/bjj-glossary/bottom-position/index.html,dist/bjj-glossary/bottom-position/index.html,general,https://senseisandy.com/bjj-glossary/bottom-position/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/off-balance/,src/bjj-glossary/off-balance/index.html,dist/bjj-glossary/off-balance/index.html,general,https://senseisandy.com/bjj-glossary/off-balance/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/ankle-pick/,src/bjj-glossary/ankle-pick/index.html,dist/bjj-glossary/ankle-pick/index.html,general,https://senseisandy.com/bjj-glossary/ankle-pick/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/crossface-defense/,src/bjj-glossary/crossface-defense/index.html,dist/bjj-glossary/crossface-defense/index.html,general,https://senseisandy.com/bjj-glossary/crossface-defense/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/guard/,src/bjj-glossary/guard/index.html,dist/bjj-glossary/guard/index.html,general,https://senseisandy.com/bjj-glossary/guard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/mount/,src/bjj-glossary/mount/index.html,dist/bjj-glossary/mount/index.html,general,https://senseisandy.com/bjj-glossary/mount/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/k-guard/,src/bjj-glossary/k-guard/index.html,dist/bjj-glossary/k-guard/index.html,general,https://senseisandy.com/bjj-glossary/k-guard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/inversion/,src/bjj-glossary/inversion/index.html,dist/bjj-glossary/inversion/index.html,general,https://senseisandy.com/bjj-glossary/inversion/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/grip-fighting/,src/bjj-glossary/grip-fighting/index.html,dist/bjj-glossary/grip-fighting/index.html,general,https://senseisandy.com/bjj-glossary/grip-fighting/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/half-guard/,src/bjj-glossary/half-guard/index.html,dist/bjj-glossary/half-guard/index.html,general,https://senseisandy.com/bjj-glossary/half-guard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/mat-return/,src/bjj-glossary/mat-return/index.html,dist/bjj-glossary/mat-return/index.html,general,https://senseisandy.com/bjj-glossary/mat-return/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/collar-grip/,src/bjj-glossary/collar-grip/index.html,dist/bjj-glossary/collar-grip/index.html,general,https://senseisandy.com/bjj-glossary/collar-grip/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/back-defense/,src/bjj-glossary/back-defense/index.html,dist/bjj-glossary/back-defense/index.html,general,https://senseisandy.com/bjj-glossary/back-defense/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/escape/,src/bjj-glossary/escape/index.html,dist/bjj-glossary/escape/index.html,general,https://senseisandy.com/bjj-glossary/escape/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/spin-behind/,src/bjj-glossary/spin-behind/index.html,dist/bjj-glossary/spin-behind/index.html,general,https://senseisandy.com/bjj-glossary/spin-behind/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/leg-drag/,src/bjj-glossary/leg-drag/index.html,dist/bjj-glossary/leg-drag/index.html,general,https://senseisandy.com/bjj-glossary/leg-drag/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/go-behind/,src/bjj-glossary/go-behind/index.html,dist/bjj-glossary/go-behind/index.html,general,https://senseisandy.com/bjj-glossary/go-behind/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/safety/,src/bjj-glossary/safety/index.html,dist/bjj-glossary/safety/index.html,general,https://senseisandy.com/bjj-glossary/safety/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/backstep-pass/,src/bjj-glossary/backstep-pass/index.html,dist/bjj-glossary/backstep-pass/index.html,general,https://senseisandy.com/bjj-glossary/backstep-pass/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/sweep/,src/bjj-glossary/sweep/index.html,dist/bjj-glossary/sweep/index.html,general,https://senseisandy.com/bjj-glossary/sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/butterfly-sweep/,src/bjj-glossary/butterfly-sweep/index.html,dist/bjj-glossary/butterfly-sweep/index.html,general,https://senseisandy.com/bjj-glossary/butterfly-sweep/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/mount-transition/,src/bjj-glossary/mount-transition/index.html,dist/bjj-glossary/mount-transition/index.html,general,https://senseisandy.com/bjj-glossary/mount-transition/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/open-guard-pass/,src/bjj-glossary/open-guard-pass/index.html,dist/bjj-glossary/open-guard-pass/index.html,general,https://senseisandy.com/bjj-glossary/open-guard-pass/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/updates/,src/bjj-glossary/updates/index.html,dist/bjj-glossary/updates/index.html,general,https://senseisandy.com/bjj-glossary/updates/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/underhook/,src/bjj-glossary/underhook/index.html,dist/bjj-glossary/underhook/index.html,general,https://senseisandy.com/bjj-glossary/underhook/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/inside-position/,src/bjj-glossary/inside-position/index.html,dist/bjj-glossary/inside-position/index.html,general,https://senseisandy.com/bjj-glossary/inside-position/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/bjj-glossary/shot-entry/,src/bjj-glossary/shot-entry/index.html,dist/bjj-glossary/shot-entry/index.html,general,https://senseisandy.com/bjj-glossary/shot-entry/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/roll/,src/roll/index.html,dist/roll/index.html,general,https://senseisandy.com/roll/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/headroom/dashboard/templates/dashboard/,src/.venv/lib/python3.12/site-packages/headroom/dashboard/templates/dashboard.html,dist/.venv/lib/python3.12/site-packages/headroom/dashboard/templates/dashboard.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/headroom/dashboard/templates/dashboard/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/external/,src/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/external.html,dist/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/external.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/external/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/simple/foobar/,src/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/simple/foobar/index.html,dist/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/simple/foobar/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/setuptools/tests/indexes/test_links_priority/simple/foobar/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/chat/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/chat.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/chat.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/chat/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/index.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/model-hub/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/model-hub/index.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/model-hub/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/model-hub/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/login/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/login/index.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/login/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/login/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/admin-settings/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/admin-settings/index.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/admin-settings/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/admin-settings/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/logging-and-alerts/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/logging-and-alerts/index.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/logging-and-alerts/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/logging-and-alerts/,200,true,true,keep,,,Release 4 URL inventory
https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/router-settings/,src/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/router-settings/index.html,dist/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/router-settings/index.html,general,https://senseisandy.com/.venv/lib/python3.12/site-packages/litellm/proxy/_experimental/out/settings/router-settings/,200,true,true,keep,,,Release 4 URL inventory
