url,status_code,location,source_count,sample_source,error
https://senseisandy.com/bjj-glossary/whizzer-defense,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/windshield-wiper,0,,3,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/wrestle-up,0,,4,bjj-glossary/hip-heist/index.html,fetch failed
https://senseisandy.com/bjj-glossary/wrist-control,0,,3,bjj-glossary/ankle-pick/index.html,fetch failed
https://senseisandy.com/bjj-glossary/x-guard,0,,4,bjj-glossary/ankle-lock/index.html,fetch failed
https://senseisandy.com/bjj-glossary/z-guard,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-stretches,0,,1,partials/priority-internal-links.html,fetch failed
https://senseisandy.com/bjj-videos,0,,57,bjj-glossary/updates/index.html,fetch failed
https://senseisandy.com/black-belt-concierge,0,,1,private-lessons.html,fetch failed
https://senseisandy.com/black-belt-track,0,,1,partials/priority-internal-links.html,fetch failed
https://senseisandy.com/blog,0,,62,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/after-school-jiu-jitsu,0,,13,blog/after-school-jiu-jitsu-calm-routine-catskills/index.html,fetch failed
https://senseisandy.com/blog/after-school-jiu-jitsu-calm-routine-catskills,0,,12,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/beginner-friendly-bjj-tannersville-links,0,,7,blog/catskills-gym-alternative-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/beginners-guide-bjj-human-chess,0,,14,blog/beginners-guide-bjj-human-chess/index.html,fetch failed
https://senseisandy.com/blog/bio-switch-nervous-system,0,,7,blog/bioginastica-movement-no-gi/index.html,fetch failed
https://senseisandy.com/blog/bioginastica-movement-no-gi,0,,7,blog/bio-switch-nervous-system/index.html,fetch failed
https://senseisandy.com/blog/bjj-36-techniques,0,,11,blog/bio-switch-nervous-system/index.html,fetch failed
https://senseisandy.com/blog/bjj-beginners-over-40-catskills,0,,29,blog/beginners-guide-bjj-human-chess/index.html,fetch failed
https://senseisandy.com/blog/bjj-belts-stripes-promotions,0,,9,blog/bjj-belts-stripes-promotions/index.html,fetch failed
https://senseisandy.com/blog/bjj-black-belt-degree-time,0,,5,blog/bjj-belts-stripes-promotions/index.html,fetch failed
https://senseisandy.com/blog/bjj-promotions-how-often,0,,5,blog/bjj-belts-stripes-promotions/index.html,fetch failed
https://senseisandy.com/blog/bjj-schedule-windham-ny,0,,1,schedule.html,fetch failed
https://senseisandy.com/blog/bjj-sensei,0,,12,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/cairo-ny-bjj-specialist,0,,5,blog/beginners-guide-bjj-human-chess/index.html,fetch failed
https://senseisandy.com/blog/can-you-beat-sensei-without-a-black-belt,0,,3,blog/bjj-sensei/index.html,fetch failed
https://senseisandy.com/blog/catskills-gym-alternative-jiu-jitsu,0,,1,blog/what-is-sanda-sanshou/index.html,fetch failed
https://senseisandy.com/blog/confidence-protocol,0,,3,blog/beginner-friendly-bjj-tannersville-links/index.html,fetch failed
https://senseisandy.com/blog/exactly-what-happens-first-bjj-class-minute-by-minute,0,,57,blog/beginner-friendly-bjj-tannersville-links/index.html,fetch failed
https://senseisandy.com/blog/gain-points-system,0,,7,blog/bio-switch-nervous-system/index.html,fetch failed
https://senseisandy.com/blog/gi-bjj-windham-ny,0,,2,blog/tags/adult-bjj/index.html,fetch failed
https://senseisandy.com/blog/gi-vs-no-gi-bjj-cheat-code,0,,20,blog/can-you-beat-sensei-without-a-black-belt/index.html,fetch failed
https://senseisandy.com/blog/growth-over-gold-bjj-mindset,0,,2,blog/index.html,fetch failed
https://senseisandy.com/blog/how-to-fall-safely-bjj-breakfalls,0,,39,blog/seated-guard-basics/index.html,fetch failed
https://senseisandy.com/blog/hunter-elementary-tuesday-drop-off-bjj,0,,4,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/jiu-jitsu-near-hunter-mountain,0,,3,blog/beginner-friendly-bjj-tannersville-links/index.html,fetch failed
https://senseisandy.com/blog/jiu-jitsu-near-windham-mountain-club,0,,11,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/jiu-jitsu-near-windham-mountain-club-ski-families,0,,6,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/jiu-jitsu-windham-ny,0,,8,blog/bjj-schedule-windham-ny/index.html,fetch failed
https://senseisandy.com/blog/kids-jiu-jitsu-windham-ny,0,,1,schedule.html,fetch failed
https://senseisandy.com/blog/kids-martial-arts-haines-falls,0,,51,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/kids-martial-arts-haines-falls-beginner-friendly-jiu-jitsu,0,,3,blog/kids-martial-arts-haines-falls/index.html,fetch failed
https://senseisandy.com/blog/kids-teens-bjj-belts-ranks-stripes-promotions,0,,12,blog/bjj-belts-stripes-promotions/index.html,fetch failed
https://senseisandy.com/blog/kinetic-chess-onteora-park,0,,7,blog/bio-switch-nervous-system/index.html,fetch failed
https://senseisandy.com/blog/martial-arts-windham-ny,0,,51,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/martial-arts-windham-ny-why-families-pick-jiu-jitsu,0,,3,blog/jiu-jitsu-windham-ny/index.html,fetch failed
https://senseisandy.com/blog/neck-cranks-bjj-longevity-guide,0,,20,blog/bio-switch-nervous-system/index.html,fetch failed
https://senseisandy.com/blog/no-gi-windham-ny,0,,2,blog/bjj-schedule-windham-ny/index.html,fetch failed
https://senseisandy.com/blog/private-jiu-jitsu-lessons-windham-ny,0,,1,blog/no-gi-windham-ny/index.html,fetch failed
https://senseisandy.com/blog/sanda-vs-jiu-jitsu,0,,25,blog/can-you-beat-sensei-without-a-black-belt/index.html,fetch failed
https://senseisandy.com/blog/sanda-vs-jiu-jitsu-for-mma,0,,8,blog/catskills-gym-alternative-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/schedule-sensei,0,,4,blog/can-you-beat-sensei-without-a-black-belt/index.html,fetch failed
https://senseisandy.com/blog/schedule-sensei-reset-protocol,0,,4,blog/after-school-jiu-jitsu-calm-routine-catskills/index.html,fetch failed
https://senseisandy.com/blog/schedule-sensei-weekly-template,0,,24,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/seated-guard-basics,0,,7,blog/bjj-promotions-how-often/index.html,fetch failed
https://senseisandy.com/blog/sensei-mma-bjj,0,,4,blog/bjj-sensei/index.html,fetch failed
https://senseisandy.com/blog/sensei-rules,0,,5,blog/bjj-sensei/index.html,fetch failed
https://senseisandy.com/blog/sensei-sandy-open-mat,0,,3,blog/index.html,fetch failed
https://senseisandy.com/blog/snow-day-protocol-bjj-home-dojo,0,,2,blog/index.html,fetch failed
https://senseisandy.com/blog/spring-fling-is-here,0,,1,blog/index.html,fetch failed
https://senseisandy.com/blog/tags/adult-bjj,0,,3,blog/index.html,fetch failed
https://senseisandy.com/blog/tags/starting-jiu-jitsu,0,,3,blog/index.html,fetch failed
https://senseisandy.com/blog/tags/youth,0,,3,blog/index.html,fetch failed
https://senseisandy.com/blog/takedown-defense,0,,14,blog/seated-guard-basics/index.html,fetch failed
https://senseisandy.com/blog/tannersville-bjj-tuesday,0,,6,blog/beginners-guide-bjj-human-chess/index.html,fetch failed
https://senseisandy.com/blog/teen-jiu-jitsu-hunter-ny,0,,2,schedule.html,fetch failed
https://senseisandy.com/blog/things-to-do-near-hunter-ny-private-bjj-coaching,0,,8,blog/beginners-guide-bjj-human-chess/index.html,fetch failed
https://senseisandy.com/blog/water-before-training-how-much-when,0,,2,blog/index.html,fetch failed
https://senseisandy.com/blog/what-does-sensei-mean-in-bjj,0,,10,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/blog/what-is-sanda-sanshou,0,,4,blog/gi-vs-no-gi-bjj-cheat-code/index.html,fetch failed
https://senseisandy.com/blog/wrestle-ups-scramble,0,,16,blog/bio-switch-nervous-system/index.html,fetch failed
https://senseisandy.com/book-free-intro,0,,291,after-school.html,fetch failed
https://senseisandy.com/book-free-intro?lane=adult,0,,6,adult-bjj.html,fetch failed
https://senseisandy.com/book-free-intro?lane=kids,0,,2,bio.html,fetch failed
https://senseisandy.com/book-free-intro?lane=teens,0,,3,bio.html,fetch failed
https://senseisandy.com/book-free-intro?lane=youth,0,,5,blog/tags/youth/index.html,fetch failed
https://senseisandy.com/bring-a-friend,0,,6,adult-bjj.html,fetch failed
https://senseisandy.com/calendar/adult-6pm.ics,0,,1,show-up-kit.html,fetch failed
https://senseisandy.com/calendar/private-4pm.ics,0,,1,show-up-kit.html,fetch failed
https://senseisandy.com/calendar/saturday.ics,0,,1,show-up-kit.html,fetch failed
https://senseisandy.com/calendar/youth-5pm.ics,0,,1,show-up-kit.html,fetch failed
https://senseisandy.com/camp-clinics,0,,2,footer-include.html,fetch failed
https://senseisandy.com/catskills-jiu-jitsu,0,,2,hunter-ny-jiu-jitsu.html,fetch failed
https://senseisandy.com/contact,0,,24,apres-ski-jiu-jitsu.html,fetch failed
https://senseisandy.com/directions,0,,17,bring-a-friend.html,fetch failed
https://senseisandy.com/friday-night-fanatics,0,,4,index.html,fetch failed
https://senseisandy.com/half-day-jiu-jitsu-hour,0,,2,apres-ski-jiu-jitsu.html,fetch failed
https://senseisandy.com/holiday-schedule,0,,1,book-free-intro/index.html,fetch failed
https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,0,,4,apres-ski-jiu-jitsu.html,fetch failed
https://senseisandy.com/kids,0,,106,adult-bjj.html,fetch failed
https://senseisandy.com/law-enforcement-bjj,0,,4,adult-bjj.html,fetch failed
https://senseisandy.com/local-bjj-tournaments-for-parents,0,,2,cta-footer.html,fetch failed
https://senseisandy.com/martial-arts-hunter-ny,0,,3,blog/jiu-jitsu-near-hunter-mountain/index.html,fetch failed
https://senseisandy.com/near/cairo-ny,0,,2,catskills-jiu-jitsu.html,fetch failed
https://senseisandy.com/near/catskill-ny,0,,6,catskills-jiu-jitsu.html,fetch failed
https://senseisandy.com/near/east-jewett-ny,0,,4,catskills-jiu-jitsu.html,fetch failed
https://senseisandy.com/near/haines-falls-ny,0,,23,adult-bjj.html,fetch failed
https://senseisandy.com/near/hunter-ny,0,,29,adult-bjj.html,fetch failed
https://senseisandy.com/near/palenville-ny,0,,8,bring-a-friend.html,fetch failed
https://senseisandy.com/near/phoenicia-ny,0,,2,near/woodstock-ny/index.html,fetch failed
https://senseisandy.com/near/windham-mountain-club,0,,4,blog/gi-vs-no-gi-bjj-cheat-code/index.html,fetch failed
https://senseisandy.com/near/windham-ny,0,,34,adult-bjj.html,fetch failed
https://senseisandy.com/near/woodstock-ny,0,,6,footer-include.html,fetch failed
https://senseisandy.com/nearby-towns,0,,20,bring-a-friend.html,fetch failed
https://senseisandy.com/nervous-first-timers,0,,8,adult-bjj.html,fetch failed
https://senseisandy.com/options-pricing,0,,79,adult-bjj.html,fetch failed
https://senseisandy.com/partners-hospitality-hunter-windham,0,,2,bio.html,fetch failed
https://senseisandy.com/partners-wellness-pt-referrals,0,,2,bio.html,fetch failed
https://senseisandy.com/private-lessons,0,,59,adult-bjj.html,fetch failed
https://senseisandy.com/programs,0,,4,curriculum/index.html,fetch failed
https://senseisandy.com/report-card,0,,2,footer-include.html,fetch failed
https://senseisandy.com/samurai-break,0,,2,blog/how-to-fall-safely-bjj-breakfalls/index.html,fetch failed
https://senseisandy.com/schedule,0,,297,adult-bjj.html,fetch failed
https://senseisandy.com/school-families-jiu-jitsu,0,,2,blog/hunter-elementary-tuesday-drop-off-bjj/index.html,fetch failed
https://senseisandy.com/scribners-jiu-jitsu,0,,1,private-lessons.html,fetch failed
https://senseisandy.com/sensei-bully,0,,9,blog/after-school-jiu-jitsu-calm-routine-catskills/index.html,fetch failed
https://senseisandy.com/sensei-jiu-jitsu,0,,2,footer-include.html,fetch failed
https://senseisandy.com/sensei-studio,0,,1,sensei-jiu-jitsu.html,fetch failed
https://senseisandy.com/show-up-kit,0,,73,blog/after-school-jiu-jitsu/index.html,fetch failed
https://senseisandy.com/student-hub,0,,222,adult-bjj.html,fetch failed
https://senseisandy.com/summer-jiu-jitsu-tannersville,0,,5,adults.html,fetch failed
https://senseisandy.com/tannersville-ny-jiu-jitsu,0,,6,after-school.html,fetch failed
https://senseisandy.com/teen-jiu-jitsu-tannersville-ny,0,,94,adult-bjj.html,fetch failed
https://senseisandy.com/videos,0,,1,show-up-kit.html,fetch failed
https://senseisandy.com/videos/25-2025-mzi3kdzmau8,0,,6,bjj-videos.html,fetch failed
https://senseisandy.com/videos/4pm-kid-takedowns-tannersville-isrhsakxmco,0,,6,bjj-videos.html,fetch failed
https://senseisandy.com/videos/adults,0,,46,adult-bjj.html,fetch failed
https://senseisandy.com/videos/angle-b-cows-sharks-bears-oh-my-tannersville-tiparvz3974,0,,6,bjj-videos.html,fetch failed
https://senseisandy.com/videos/bjj-class-breakdown-bed-sheet-takedown-bridge-roll-cxcaeoxc1e4,0,,8,bjj-videos.html,fetch failed
https://senseisandy.com/videos/bjj-front-headlock-fundamentals-chin-strap-guillotine-finish-paodmopivnk,0,,10,bjj-videos.html,fetch failed
https://senseisandy.com/videos/bjj-fundamentals-catskills-belt-tie-breakfalls-mount-escape-ecxel1po6ue,0,,10,bjj-videos.html,fetch failed
